YEAR,TITLE,Genre,DIRECTOR,CAST,Level
2014,One Day Jokes,Santhosh G,"Sreejith Vijay, Rachana, Rupasri",Silent film,
2014,God's Own Country,Vasudev Sanal,"Fahadh Faasil, Sreenivasan, Lal, Mythili, Isha Talwar",Thriller,
2014,My Dear Mummy,G Mahadevan,"Urvashi, Sandhya, Vinu Mohan",Drama,
2014,The Last Supper,Vinil Vasu,"Unni Mukundan, Anu Mohan, Pearlie",Thriller,
2014,Ezhu Desangalkumakale,Rasheed,"Sreejith Ravi, Varsha, Faizal, Vaikom Vijayalakshmi",Drama,
2014,Medulla Oblongata,Suresh Nair,"Rahul Madhav, Saiju Kurup, Rakendhu",Drama,
2014,How Old Are You,Roshan Andrews,"Kunchacko Boban, Manju Warrier, Kanika, Siddhartha Basu, Lalu Alex, Vinay Forrt, Kunchan, Amritha Anil, Thesni Khan",Drama,
2014,Mr. Fraud,B. Unnikrishnan,"Mohanlal, Mia George, Dev Gill, Siddique",Action,
2014,To Let Ambadi Talkies,Sakkir Madathil,"Arjun Asokan, Sinil Zainudheen, Swarna Thomas, Devika",Drama,
2014,Bangalore Days,Anjali Menon,"Nivin Pauly, Dulquer Salman, Fahadh Faasil, Nazriya Nazim, Parvathi Menon, Nithya Menon, Isha Talwar, Prathap Pothen, Kalpana, Maniyanpilla Raju, Praveena",Drama,
2014,Call Me @,Francis Thanikal,"Arjun Nandakumar, Natasha",Romance,
2014,Spider House,Sanjeev Babu,"Vishnu, Sini Varghese, Naveen, Rajeswari",Drama,
2014,Charithra Vamsam,Pravinkumar,"Siva, Nelson, Shilpa",Revenge,
2014,Garbhasreeman,Anil Gopinath,"Suraj Venjaramoodu, Kalabhavan Shajon, Gauri Krishna",Comedy,
2014,My Life Partner,M.B. Padmakumar,"Sudhev, Ameer, Sukanya, Anusree",Drama,
2014,Pianist,M. Hyderali,"Anu Mohan, Manochitra",Musical,
2014,Koothara,Srinath Rajendran,"Mohanlal, Bharath, Sunny Wayne, Bhavana Menon, Janani Iyer",Thriller,
2014,Naku Penta Naku Taka,Vayalar Madhavankutty,"Indrajith, Bhama, Murali Gopy, Shankar",Thriller,
2014,Test Paper,S. Vinodkumar,"Jagadeesh, Nandu, Munna, Mahalekshmi",Drama,
2014,Angry Babies in Love,Saji Surendran,"Anoop Menon, Bhavana, Anusree",Romantic comedy,
2014,Beware of Dogs,Vishnu Prasad,"Sreenath Bhasi, Sekhar Menon",Comedy,
2014,Gunda,Salim Baba,"Kalabhavan Mani, Tini Tom, Sunil Sukhada",Crime,
2014,Nilavurangumpol,Sidhiq Paravoor,"Rajitha, Nishil, Sreeni Kodungallur",Drama,
2014,Swaha,"Rajesh, Usman","Avinash, Sona, Mamukkoya, Bijukkuttan",Drama,
2014,Monayi Angane Aanaayi,Santhosh Khan,"Aju Varghese, Bhagath Manuel",Comedy,
2014,Wound,Rajasenan,"Rajasenan, Divya, Krishnapriya",Family,
2014,Njananu Party,Snoba Alex,"Kalashala Babu, Tony, Aishwarya",Drama,
2014,Christmas Cake,Sajan Kurien,"Akhil, Fr. Thomas, Jagadeesh",Drama,
2014,Malayalakkara Residency,Kuttichal Sasikumar,"Jagathy Sreekumar, Innocent, Suraj Venjaramoodu, Kalpana",Comedy,
2014,Vegam,K G Anil Kumar,"Vineeth Kumar, Prathap Pothen, Shammi Thilakan, Samskruthy Shenoy, Jacob Gregory",Thriller,
2014,Iniyum Ethra Dhooram,P R Krishna,"Madhu, Ambika Mohan","Family, Drama",
2014,Shesham KadhaBhagam,Bhagyanathan C G,"Anoop Chandran, Anjana, Mohan Ayiroor",Drama,
2014,Solar Swapnam,Joy Antony,"Devan,Bhuvana, Seema G Nair",Drama,
2014,Tharangal,Jeevan,"Anoop Chandran, Rishikesh, Rupashri, Seema G Nair, Rajasahib",Drama,
2014,Vikramadithyan,Lal Jose',"Dulquer Salmaan, Unni Mukundan, Anoop Menon, Namitha Pramod, Lena",Drama,
2014,Hi I'm Tony,Jean Paul Lal,"Asif Ali, Mia George, Lal, Lena, Biju Menon",Psycho Thriller,
2014,Manglish,Salam Bappu,"Mammootty, Tini Tom, Vinay Forrt, Caroline Beck, Alexx O'Nell",Comedy,
2014,Avatharam,Joshiy,"Dileep, Lakshmi Menon, Devan, Shammi Thilakan","Action,Thriller",
2014,Apothecary,Madhav Ramadasan,"Suresh Gopi, Jayasurya, Asif Ali, Indrans, Abhirami, Meera Nandan",Medical Thriller,
2014,Njan Steve Lopez,Rajeev Ravi,"Farhaan Faasil, Ahaana Krishna",Drama,
2014,Munnariyippu,Venu,"Mammootty, Aparna Gopinath, Nedumudi Venu",Thriller,
2014,John Paul Vaathil Thurakkunnu,Chandrahasan,"Deepak Parambol,Sudip, Joshy,Shruthi",Thriller,
2014,Mizhi Thurakku,Dr.Santhosh Souparnika,"R. Ganesh Kumar, Sruthi Lakshmi, Vijayaraghavan",Drama,
2014,Kerala Home Guards,Sajeev Kilikulam,"Babu T.V., Sajeev Kilikulam, Angracious",Drama,
2014,Peruchazhi,Arun Vaidyanathan,"Mohanlal, Ragini Nandwani, Mukesh, Baburaj",Satire,
2014,Veyilum Mazhayum,Shyju. N,"Sudhir Karamana, Harikumar K.G., Anoop Chandran, Shobi Thilakan, VijayaKumari",Drama,
2014,RajadhiRaja,Ajai Vasudev,"Mammootty, Raai Laxmi, Lena, Siddique",Comedy/Action,
2014,Bhaiyya Bhaiyya,Johny Antony,"Kunchako Boban, Nisha Agarwal, Biju Menon, Suraj Venjaramoodu, Innocent",Comedy,
2014,Sapthamashree Thaskaraha,Anil Radhakrishnan Menon,"Prithviraj, Reenu Mathews, Sanusha, Asif Ali, Neeraj Madhav, Nedumudi Venu",Drama,
2014,Villali Veeran,Sudheesh Shankar,"Dileep, Namitha Pramod, Kalabhavan Shajon, Nedumudi Venu, Mythili",Comedy,
2014,9/10/1943,Muhammed Rafi,Sreekanth Menon,Patriotism,
2014,Njaan,Ranjith,"Dulquer Salmaan, Anumol,Sruthy Ramachandran, Suresh Krishna, Joy Mathew,Muthumani, Jyothi Krishna, Saiju Kurup",Drama,
2014,Vellivelichathil,Madhu Kaithapram,"Suraj Venjarammoodu, John Brittas, Iniya, Lalu Alex, Tini Tom, Sreejith Ravi, Raveendran, Sudheer Karamana",Drama,
2014,Vellimoonga,Jibu Jacob,"Biju Menon, Aju Varghese, Nikki Galrani",Comedy,
2014,Money Ratnam,Santhosh Nair,"Fahadh Faasil, Niveda Thomas",Comedy,
2014,Central Theater,Kiran Narayanan,"Hemanth Menon, Sidhartha Siva",Thriller,
2014,Tamaar Padaar,Dileesh Nair,"Prithviraj, Baburaj, Chemban Vinod, Srinda Ashab",Satirical comedy,
2014,Homely Meals,Anoop Kannan,"Vipin Atley, Srinda Ashab, Rajesh Sharma, Neeraj Madhav",Comedy,
2014,100 Degree Celsius-Part 1,Rakesh Gopan,"Shwetha Menon, Bhama, Meghana Raj, Ananya",Women Centric Thriller,
2014,Asha Black,John Robinson,"Arjun Lal, R. Sarathkumar, Manoj K. Jayan",Drama,
2014,Maramkothi,Baby Thomas,"Sreejith Ravi, Tini Tom, Indrans, Mamukkoya",Romance,
2014,Nakshatrangal,Raju Chambakara,"Saikumar, Maniyanpilla Raju, Ramesh Pisharadi, Sachin, Pinky",Drama,
2014,Persiakkaran,Alok R Nath,"Mukesh, Adil, Jubi Nainan",Drama,
2014,Ithihasa,Binu S,"Shine Tom Chacko, Anusree,Balu","Comedy, Fantasy",
2014,Study Tour,Thomas Benjamin,"Kaushik Babu, Siddique, Sai Kumar, Praveena",Drama,
2014,Mithram,Jaspal Shanmughan,"Askar Saudan, Soorya Kiran, Gauri Krishna, Geetha Vijayan",Horror,
2014,Nayana,K.N. Sasidharan,"Anupam Kher, Mia George, Baby Ankitha, Siddique, Jagadeesh, Kalpana, Prakash Barre",Drama,
2014,Koottathil Oral,K. Padma Kumar,"Siddique, Divya Darshan, Soja Jolly, Rajasri Nair",Drama,
2014,Kurutham Kettavan,Shiju Cherupannoor,"Hari Krishnan, Shammi Thilakan, Anusree",Drama,
2014,Hello Innu Onnam Theeyathiya,Sahadevan Iyyakkad,"Sasi Kalinga, Vijayan Karanthoor, Purushu Kovoor",Drama,
2014,Njangalude Veettile Athidhikal,Sibi Malayil,"Jayaram, Priyamani, Kalabhavan Shajon, Narein, Lena",Family,
2014,Pedithondan,Pradeep Chokli,"Suraj Venjaramoodu, Anusree, Madhupal","Comedy, Drama",
2014,Education Loan,Moni Sreenivasan,"Jgadeesh, Indrans, Geetha Vijayan",Drama,
2014,Varsham,Ranjith Sankar,"Mammootty, Asha Sarath, Mamta Mohandas, Govind Padmasoorya",Family,
2014,Iyobinte Pustakam,Amal Neerad,"Fahadh Faasil, Jayasurya, Lal, Padmapriya, Isha Sharvani, Jinu Joseph, Chemban Vinod",Period Thriller,
2014,Little Superman 3D,Vinayan,"Praveena, Master Deny, Madhu, Baby Nayantara",Children's Film,
2014,Ormayundo Ee Mukham,Anwar Sadik,"Vineeth Sreenivasan, Namitha Pramod, Aju Varghese, Lakshmi, Mukesh, Idavela Babu",Romantic Musical,
2014,Oru Korean Padam,Sujith S Nair,"Maqbool Salmaan, Joy Mathew, Mithra Kurian, Tini Tom",Thriller,
2014,Ottamandaram,Vinod Mankara,"Bhama, Nedumudi Venu, Sajitha Madathil, Kochu Preman, Nandu",Drama,
2014,Lal Bahadur Shastri,Rejishh Midhila,"Jayasurya, Aju Varghese, Nedumudi Venu, Lakshmipriya, Sandra Simson",Comedy,
2014,Mummyude Swantham Achoos,Raju Michael,"Raju Michael, Devan, Renish, Urmila Unni, Jaffer Idukki",Drama,
2014,Odum Raja Aadum Rani,Viju Varma,"Tini Tom, Manikandan Pattambi, Indrans, Sreelakshmi Sreekumar",Comedy,
2014,You Can Do,Nandakumar Kavil,"Kalabhavan Haneefa, Vijayaraghavan, Indrans, Reena Bashir",Comedy,
2014,Neeharika,Saji Vaikom,"Hema Shankar, Amal, Anjana, Kavya, Murali",Drama,
2014,The Dolphins,Diphan,"Suresh Gopi, Anoop Menon, Meghana Raj, Nandu",Drama,
2014,Mylanchi Monchulla Veedu,Benny K. Joseph,"Jayaram, Asif Ali, Kaniha, Meera Nandan, Madhu",Comedy drama,
2014,Angels,Jean Markose,"Indrajith, Asha Sarath, Baiju","Mystery, Thriller",
2014,Mathai Kuzhappakkaranalla,Akku Akbar,"Jayasurya, Bhama ], Mukesh",Drama,
2014,Karanavar,Jahangir Shamz,"Divya Darshan, Sreelakshmi, Mukesh, Rajendran, Kalabhavan Shajon, Sunil Sukhada, Chembil Asokan, Indrans, Kalpana",Drama,
2014,Actually,Shine Kurian,"Hemand Menon, Aju Varghese, Sreenivasan, Bhagath Manuel, Sneha Unnikrishnan",Drama,
2014,Seconds,Aneesh Upasana,"Jayasurya, Vinayakan, Vinay Fort, Aparna Nair",Thriller,
2014,Colour Balloon,Subaash Thiruvilwmala,"Tini Tom, Nandu, Jagadish, Vijayakumar, Praveena",Drama,
2014,Cousins,Vysakh,"Kunchacko Boban, Indrajith Sukumaran, Vedhika, Nisha Aggarwal",Comedy,
2014,Aamayum Muyalum,Priyadarshan,"Jayasurya, Piaa Bajpai, Harisree Ashokan, Innocent, Nedumudi Venu",Comedy,
2014,Nagaravaridhi Naduvil Njan,Shibu Balan,"Sreenivasan, Sangeetha, Manoj K Jayan, Innocent",Comedy,
2014,8 : 20,Shyam Kumar,"Arjun Nandakumar, Avantika Mohan, Bijukuttan, Jayakrishnan",Drama,
2014,Kalidasan Kavitha Ezhuthukayanu,Santhosh Pandit,"Santhosh Pandit, Lakshmi, Jayasree, Sreedevi, Reshma",Drama,
2015,Sand City,Family,Shankar,"Prajin, Gowtham Krishna, Thanishka, Varuna Shetty",
2015,Akashangalil,Family,Rixon Xavier,"Shankar, Pooja Vijayan, Renjith Raj, Rakesh Krishna",
2015,6,Comedy,Guru Raja,"Mukesh, Tini Tom, Guinness Pakru, Baburaj",
2015,At Once,Romance,Syed Usman,"Jagadheesh, Indrans, Badri, Swasika",
2015,Perariyathavar,Drama,Dr. Biju,"Suraj Venjaramoodu, Indrans",
2015,Ellam Chettante Ishtam Pole,Family,Haridas,"Manikandan Pattambi, Balachandran Chullikadu, Sunil Sukhada, Urmila Unni",
2015,Ammakkoru Tharattu,Family,Sreekumaran Thampi,"Suraj Venjaramoodu, Lakshmi Gopalaswamy, Manju Pillai, Sharada, Madhu",
2015,Mayapuri 3D,Children's film,Mahesh Kesav,"Kalabhavan Mani, Baby Esther, Adil Muhammed",
2015,Village Guys,Drama,Shaan,"Ashokan, Nakshatra, Nirmal Jacob, Dr. Haneesh Khani, Shafi Basheer, Navami",
2015,Mariyam Mukku,Romance,James Albert,"Fahadh Faasil, Sana Althaf, Samuthirakani, Aju Varghese, Seema G. Nair, Manoj K. Jayan",
2015,Mili,Drama,Rajesh Pillai,"Nivin Pauly, Amala Paul, Sai Kumar, Sanusha",
2015,Picket 43,Drama,Major Ravi,"Prithviraj, Javed Jaffrey, Renji Panicker, Anusha",
2015,Rasam,Drama,Rajeev Nath,"Mohanlal, Indrajith, Nedumudi Venu, Varuna Shetty",
2015,Mashithandu,Drama,Anish Urumbil,"Balachandran Chullikkadu, Seema G. Nair, Master Minone",
2015,Aadu,Romantic Comedy,Midhun Manuel Thomas,"Jayasurya, Saiju Kurup, Sunny Wayne, Srinda Ashab",
2015,Cinema @ PWD Rest House,Drama,V.V.Santhosh,"Manikandan Pattambi, Sreejith Ravi, Mamukoya",
2015,Saaradhi,Thriller,Gopalan Manoj,"Sunny Wayne, Sreenivasan, Nedumudi Venu, Vinutha Lal, Madhupal",
2015,Raag Rangeela,Drama,Yousuf Muhamed,"Aadithyan, Druvan, Hanna Jayanth",
2015,1000 : Oru Note Paranja Katha,Thriller,A.R.C. Nair,"Bharath, Mukesh, Maqbool Salmaan, Biyon, Leema Babu",
2015,Fireman,Drama,Dipu Karunakaran,"Mammootty, Nyla Usha, Siddique, Unni Mukundan",
2015,Haram,Romance,Vinod Sukumaran,"Fahadh Faasil, Radhika Apte",
2015,White Boys,Drama,Melila Rajasekhar,"Vijayaraghavan, Anjali Aneesh Upasana, Kaushik Babu, Joy Mathew",
2015,Compartment,Drama,Salim Kumar,"Kalabhavan Mani, Anjali Aneesh Upasana, Kalabhavan Shajon",
2015,Namasthe Bali Island,Drama,K.V.Bejoy,"Aju Varghese, Roma Asrani, Manoj K. Jayan, Devan",
2015,Friendship,Comedy,Khader Hasan,Sreejith Vijay,
2015,Alif,Social,NK Muhammed Koya,"Kalabhavan Mani, Lena Abhilash, Nedumudi Venu",
2015,Maanikyam,Drama,R. J. Prasad,"Sahil Suni, Ajaya Ghosh, Sree Laya",
2015,Iruvazhi Thiriyunnidam,Drama,Biju C. Kannan,"Kalabhavan Mani , Jayasree , Anoop Chandran",
2015,Nellikka,Romance,Bijith Bala,"Atul Kulkarni, Deepak Parambol, Sunny Wayne, Parveen, Sija Rose",
2015,Kalyanism,Drama,Anuram,"Ananya, Mukesh, Kailash",
2015,The Reporter,Thriller,Venugopan,"Samudrakani, Kailash, Ananya",
2015,Onnam Loka Mahayudham,Suspense Thriller,Sreevarun,"Tovino Thomas, Aparna Gopinath, Chemban Vinod Jose",
2015,Love Land,Romance,Haja Moinu,"Kollam Thulasi, Archana, Surabhi",
2015,Elanjikkavu P.O,Family,Sangeeth,"Mukesh, Nandini, Salim Kumar, P.C.George",
2015,You Too Brutus,Thriller,Roopesh Peethambaran,"Asif Ali, Rachana Narayanankutty, Sreenivasan, Honey Rose",
2015,100 Days of Love,Romance,Jenuse Mohamed,"Dulquer Salmaan, Nithya Menen, Sekhar Menon, Praveena",
2015,Njan Ninnodu Koodeyundu,Drama,Priyanandanan,"Sidharth Bharathan, Vinay Forrt, Madhupal, Navami, Aparna",
2015,Oru Vadakkan Selfie,Comedy,G. Prajith,"Nivin Pauly, Aju Varghese, Neeraj Madhav, Manjima Mohan",
2015,Ennum Eppozhum,Drama,Sathyan Anthikkad,"Mohanlal, Manju Warrier, Innocent, Lena",
2015,Ivan Maryadaraman,Comedy,Suresh Divakar,"Dileep, Nikki Galrani",
2015,Bhaskar the Rascal,Comedy,Siddique,"Mammootty, Nayantara, Harisree Ashokan, Sanoop Santhosh",
2015,She Taxi,Comedy,Saji Surendran,"Anoop Menon, Kavya Madhavan, Suraj Venjaramoodu, Tini Tom",
2015,Chandrettan Evideya,Comedy Drama,Sidharth Bharathan,"Dileep, Anusree, Namitha Pramod, K. P. A. C. Lalitha",
2015,Chirakodinja Kinavukal,Comedy,Santhosh Viswanathan,"Kunchacko Boban, Rima Kallingal, Sreenivasan, Murali Gopy",
2015,Oru Second Class Yathra,Comedy,"Jexson Antony, Rejis Antony","Vineeth Sreenivasan, Nikki Galrani, Sreejith Ravi, Chemban Vinod Jose",
2015,Laila O Laila,Suspense Thriller,Joshiy,"Mohanlal, Amala Paul, Sathyaraj",
2015,Nee-Na,Drama,Lal Jose,"Vijay Babu, Ann Augustine, Deepti Sati, Sunil Sukhada",
2015,Sir C. P.,Drama,Shajoon Kariyal,"Jayaram, Honey Rose, Seema, Rohini, Vijayaraghavan",
2015,Swargathekkal Sundaram,Drama,Manoj Aravindakshan,"Sreenivasan, Maithili, Lal, Joy Mathew",
2015,Kumbasaram,Drama,Aneesh Anwar,"Jayasurya, Honey Rose",
2015,Ivide,Crime thriller,Shyamaprasad,"Prithviraj Sukumaran, Nivin Pauly, Bhavana (actress)",
2015,Premam,Romance,Alphonse Putharen,"Nivin Pauly, Vinay Forrt, Sai Pallavi",
2015,Samrajyam II: Son of Alexander,Action,Perarasu,"Unni Mukundan, Akanksha Puri, Manoj K. Jayan, Vijayaraghavan, Riyaz Khan",
2015,Unto the Dusk,Social,Sajin Babu,"Sanal Aman, Shilpa Kavalam",
2015,CR No: 89,Social,Sudevan,"Ashok Kumar, Pradeep Kumar, Santhosh Babu",
2015,Lukka Chuppi,Comedy,Bash Muhammad,"Jayasurya, Murali Gopy, Remya Nambeesan",
2015,Nirnnayakam,Thriller Drama,V. K. Prakash,"Asif Ali, Malavika Mohan, Nedumudi Venu, Tisca Chopra",
2015,Thinkal Muthal Velli Vare,Family Comedy,Kannan Thamarakkulam,"Jayaram, Rimi Tomy, Anoop Menon",
2015,Appavum Veenjum,Drama,Viswanathan,"Sunny Wayne, Ramya Krishnan, Prathap K. Pothan",
2015,8th March,Suspense Thriller,Albert Antoni,"Baburaj, Rahul Madhav, Ekatrina",
2015,Kanthari,Drama,Ajmal,"Rachana Narayanankutty, Shekhar Menon",
2015,3 Wikkattinu 365 Runs,Drama,K.K.Haridas,"Jagathy Sreekumar, Kalpana, Cochin Haneefa",
2015,Kidney Biriyani,Drama,Madhu Thathampalli,"Anil Panachooran, Madhu, Ranjith",
2015,Aashamsakalode Anna,Drama,Sangeeth Louis,"Madhu, Captain Raju, Indrans",
2015,32 aam Adhyayam 23 aam Vaakyam,Drama,"Arjun Prabhakar,Gokul Ramakrishnan","Govind Padmasurya, Mia George, Lal, Arjun Nandhakumar",
2015,Lavender,Romance,Altas T. Ali,"Rahman, Elham Mirza, Anoop Menon",
2015,St Mariesile Kolapathakam,Drama,HN Shijoy,"Sudheer Karamana, Aparna Nair, Sreejith Nair",
2015,Monsoon,Drama,Suresh Gopal,"John Jacob, Aisha Azcym, Lalu Alex, Joy Mathew, Indrans, Kochu Preman, Vanitha",
2015,Aval Vannathinu Shesham,Drama,Chandru Manickavasagam,"Maneesh Kurup, baby Nayanthara, Rosin Jolly",
2015,Loka Samastha,Drama,Sajith Sivan,"Aju Varghese, Anu Mohan",
2015,Oru New Generation Pani,Drama,Sankar Narayanan,"Biyon Gemini, Devan",
2015,Wonderful Journey,Drama,Dileep Thomas,"Kalabhavan Mani, Baburaj, Radha Varma",
2015,Pickles,Drama,Akbar Shifas,"Harikrishnan, Jeens",
2015,Plus or Minus,Family,Janardanan,"Devan, Indrans",
2015,Kanyaka Talkies,Family,K.R.Manoj,"Murali Gopy, Lena",
2015,Madhura Naranga,Comedy,Sugeeth,"Kunchacko Boban, Biju Menon, Parvathy Ratheesh",
2015,Acha Dhin,Family,G.Marthandan,"Mammootty, Manasi Sharma, Pathmaraj Ratheesh",
2015,KL 10 Patthu,Family,Mohsin Parari,"Unni Mukundan, Chandini Sreedharan",
2015,Love 24x7,Romance,Sreebala K Menon,"Dileep, Sreenivasan, Suhasini",
2015,Ayal Njanalla,Comedy,Vineeth Kumar,"Fahadh Faasil, Mrudula Murali, Renji Panicker, Sijoy Varghese",
2015,Jilebi,Drama,Arun Sekhar,"Jayasurya, Remya Nambeesan, Vijaya Raghavan",
2015,Rudra Simhasanam,Thriller,Shibu Gangadharan,"Suresh Gopi, Nikki Galrani, Nedumudi Venu",
2015,Vishwasam... Athallae Ellaam,Drama,Jayaraj Vijay,"Shine Tom Chacko, Ansiba Hassan",
2015,Rasputin,Comedy,Jinu G Daniel,Vinay Forrt,
2015,Mumbai Taxi,Drama,Fazil Basheer,Badusha,
2015,High Alert,Action,Chandra Mahesh,"Bhagyaraj, Suman, Kalabhavan Shajon, Anjana Menon",
2015,Uthara Chemmeen,Drama,Benny Aasamsa,"Biyon Gemini, Ansiba Hassan",
2015,Just Married,Comedy,Sajan Johny,"Sreeram Ramachandran, Devan",
2015,Loham,Drama,Renjith,"Mohanlal, Andrea Jeremiah, Aju Varghese, Tini Tom",
2015,Thaarakangale Saakshi,Drama,Gopakumar Narayanapilla,"Madhupal, Kalasala Babu, Mamukoya, TP Madhavan",
2015,Moonnaam Naal,Drama,Prakash Kunjan,"Kalabhavan Mani, Indrans, Sruthi Madhav, Shivaji Guruvayoor",
2015,Kerala Today,Action,Kapil,"Maqbool Salmaan, Itti Acharya, Sreejith Ravi, Sunil Sukhada",
2015,Utopiayile Rajavu,Satire comedy,Kamal,"Mammootty, Jewel Mary",
2015,Double Barrel,Comedy thriller,Lijo Jose Pellissery,"Prithviraj, Indrajith, Arya, Asif Ali, Swati Reddy, Isha Sharvani, Sunny Wayne",
2015,Jamna Pyari,Romance,Thomas Sebastian,"Kunchako Boban, Gayathri Suresh, Joy Mathew, Aju Varghese, Suraj Venjaramoodu, Arjun Nandhakumar",
2015,Kunjiramayanam,Comedy,Basil Joseph,"Vineeth Sreenivasan, Dhyan Sreenivasan, Srinda Ashab, Sneha Unnikrishnan, Aju Varghese",
2015,Ennu Ninte Moideen,Romance,R. S. Vimal,"Prithviraj, Parvathy, Tovino Thomas, Lena Abhilash, Saikumar, Bala",
2015,Njan Samvidhanam Cheyyum,Drama,Balachandra Menon,"Balachandra Menon, Gayathri, Dakshina, Shankar, Menaka, Ravindran, Sreekanth Sasikanth",
2015,Urumbukal Urangarilla,Drama,Jiju Asokan,"Vinay Forrt, Ananya, Lal, Aju Varghese, Kalabhavan Shajon, Innocent",
2015,Kohinoor,Heist,Vinay Govind,"Asif Ali,Indrajith Sukumaran,Aju Varghese,Chemban Vinod Jose,Vinay Forrt,Aparna Vinod,Bhavana",
2015,Life of Josutty,Romantic drama,Jeethu Joseph,"Dileep, Rachana Narayanankutty, Aqsa Bhatt, Suraj Venjaramoodu",
2015,Ain,,Sidharth Siva,Mohammad Mustafa,
2015,Kaliyachan,Drama,Farooq Abdul Rahman,"Manoj K Jayan, Vaiga",
2015,Kadhayulloru Pennu,Social,P Musthafa,"Ishanth Sukumaran,Nuzrath Jehan",
2015,Saigal Padukayanu,Drama,Sibi Malayil,"Shine Tom Chacko, Ramya Nambeesan",
2015,Oraalppokkam,Drama,Sanal Kumar Sasidharan,"Prakash Bare, Meena Kandaswamy",
2015,Namukkore Aakaasam,Drama,Pradeep Mullanezhi,Joy Mathew Irshad,
2015,Pathemari,Drama,Salim Ahmed,"Mammootty,Sreenivasan, Jewel Mary",
2015,Ithinumappuram,Drama,Manoj Alunkal,"Riyaz Khan, Meera Jasmine",
2015,Amar Akbar Anthony,Comedy,Nadirshah,"Prithviraj Sukumaran, Indrajith Sukumaran, Jayasurya, Akanksha Puri, Namitha Pramod",
2015,Lord Livingstone 7000 Kandi,Fantasy,Anil Radhakrishnan Menon,"Kunchacko Boban, Bharath, Reenu Mathews, Sunny Wayne, Chemban Vinod Jose, Jacob Gregory, Sudheer Karamana",
2015,Vidooshakan,Historical,TK Santhosh,"V. K. Prakash, Indrans",
2015,Nikah,Drama,Asad Alavil,"Sreenath Bhasi, Sekhar Menon,Samskruthy Shenoy",
2015,Kanal,Suspense Thriller,M. Padmakumar,"Mohanlal,Anoop Menon,Pratap Pothan,Honey Rose",
2015,Rani Padmini,Thriller Travelogue,Aashiq Abu,"Manju Warrier,Rima Kallingal,Sajitha Madathil,Sreenath Bhasi",
2015,Ben,Childrens',Vipin Atlee,"Gaurav Menon, Adish Parveen, Anwar Shareef, Suraj Venjaramoodu, Anjali Upasana",
2015,Ottaal,Biographical drama,Jayaraj,"Ashanth K Shah, Kumarakom Vasudevan, Shine Tom Chacko",
2015,Salt Mango Tree,Comedy,Rajesh Nair,"Biju Menon, Lakshmi Priyaa Chandramouli, Suhasini Maniratnam, Paris Laxmi, Indrans, Sarayu, Sudheer Karamana",
2015,Anarkali,Romantic Thriller,Sachy,"Prithviraj Sukumaran,Biju Menon,Miya George,Priyal Gor",
2015,Ilamveyil,Family,Shiju Balagopalan,"Sumith Raghav, Deekshith Dileep, Jayalakshmi",
2015,Su.. Su... Sudhi Vathmeekam,Comedy,Ranjith Sankar,"Jayasurya, Swathy Narayanan, Shivada Nair, Aju Varghese, Mukesh, KPAC Lalitha",
2015,Rajamma @ Yahoo,Comedy,Reghu Rama Varma,"Kunchacko Boban, Asif Ali, Nikki Galrani, Anusree",
2015,Akkaldamayile Pennu,Drama,Jairam Kailas,"Shweta Menon, Vineeth, Malavika, Sudheer Karamana",
2015,Aana Mayil Ottakam,Anthology,"Jayakrishnan
 Anil Sign","Indrans, Mithun Murali, Balu Varghese, Sunil Sugatha",
2015,Thilothama,Comedy,Preethi Panicker,"Rachana Narayanankutty, Madhu, Siddique, Manoj K. Jayan",
2015,Sughamayirikkatte,Drama,Reji Prabhakaran,"Archana Kavi, Vineeth",
2015,ATM,Heist,Jespal Shanmugan,"Jackie Shroff, Bhagath Manuel, Subhiksha, Vinayakan, Preveen Prem",
2015,Rockstar,Fantasy,V.K. Prakash,"Siddharth Menon, Anumol, Divya darshan, Eva Pavithran, Krishnachandran, M. Jayachandran, Mallika Sukumaran, Mridul Nair, Mukundan, Poornima Bhagyaraj, Prakash Bare, Praseedha, Shani, Sona Nair, Sreelatha Namboothiri",
