Year,Title,Genre,Director,Cast,Level
2013,Lakshmi,Action,Raghava Loki,"Shivarajkumar, Priyamani, Saloni Aswani, Komal Kumar",
2013,Varadanayaka,Action,Ayyappa P. Sharma,"Sudeep, Chiranjeevi Sarja, Sameera Reddy, Nikesha Patel",
2013,Bangari,Romantic comedy,Ma. Chandru,"Yogesh, Ragini Dwivedi, Sadhu Kokila, Ramesh Bhat",
2013,Sandalwood Sa Re Ga Ma,Drama,Sharath Kadhri,"Avinash, Sindhu Lokanath",
2013,Charminar,Romance,R. Chandru,"Prem Kumar, Meghana Gaonkar, Kumudha",
2013,Gombegala Love,Romance,Santhosh,"Arun, Pawana, Achyuth Kumar, Shruthi, Ramakrishna",
2013,Attahaasa,Action / Crime,A. M. R. Ramesh,"Arjun Sarja, Kishore, Suresh Oberoi, Vijayalakshmi, Lakshmi Rai, Bhavana Rao",
2013,Padhe Padhe,Romance,Peenya Nagaraj,"Tarun Chandra, Akhila Kishore, Mridula Sathe",
2013,Devarane,Comedy,Lucky Shankar,"Ravishankar Gowda, Neethu, Sadhu Kokila, Tabla Nani, Bullet Prakash, Bank Janardhan",
2013,Myna,Romance,Nagashekar,"Chetan Kumar, Nithya Menen, R. Sarath Kumar, Suhasini Maniratnam",
2013,Hejjegalu,Drama,P. R. Ramadas Naidu,"Baby Prakruthi, Achyuth Kumar, Sudha Belavadi,",
2013,Rajani Kantha,Romance / Drama,Pradeep Raj,"Duniya Vijay, Aindrita Ray, Bullet Prakash, Rekha",
2013,Simple Agi Ondh Love Story,Romance,Sunil Kumar,"Rakshit Shetty, Shwetha Srivatsav",
2013,Neenandre Ishta Kano,Romance,N T Jayarama Reddy,"Dhruv Sharma, Myna, Roopanjali, Sharan",
2013,Topiwala,Action comedy,M G Srinivas,"Upendra, Bhavana Menon, Rangayana Raghu, Ravishankar",
2013,Yaarivanu,Comedy,Madan Patel,"Ravi Chetan, Madan Patel, Anuki, Neha, Riya Rao",
2013,CID Eesha,Comedy,Rajesh Fernandes,"Jaggesh, Komal Kumar, Mayuri, Rangayana Raghu, Avinash",
2013,Ziddi,Action,R. Anantha Raju,"Prajwal Devraj, Aindrita Ray, Thilak Shekar, Aishwarya Nag",
2013,Nenapinangala,Romance,Dhanuchandra Mavinakunte,"Hemanth, Supreetha, Sudha Belawadi",
2013,Veera,Action,Ayyappa P. Sharma,"Malashri, Ashish Vidyarthi, Komal Kumar, Mukul Dev",
2013,Andhar Bahar,Action,Phaneesh Ramanathapura,"Shivarajkumar, Parvathi Menon, Shashikumar, Srujan Lokesh, Arundhati Nag",
2013,Bharath Stores,Drama,P. Sheshadri,"Sudharani, H. G. Dattatreya, Chi Guru Dutt, V. Manohar",
2013,Ee Banna Lokadali,Comedy,V. Rama Rao,"Ramesh Bhat, Veena Sundar, Rekha Das",
2013,Arya's Love,Romance,Puneeth Arya,"Shakti Kumar, Sukrutha Wagle",
2013,Bachchan,Action,Shashank,"Sudeep, Bhavana Menon, Tulip Joshi, Parul Yadav, Jagapati Babu",
2013,Manasa,Drama,Kodlu Ramakrishna,"Anitha Rani, Shivadwaj, Srinivasa Murthy, Ramesh Bhat",
2013,Akka Pakka,Comedy,UK Das,"Ravishankar Gowda, Tabla Nani, Radhika Gandhi",
2013,Paraari,Comedy,K. M. Chaitanya,"Shravanth, Shuba Poonja, Jahnavi Kamath, Shrunga, Bullet Prakash",
2013,Koormavatara,Drama,Girish Kasaravalli,"Shikaripura Krishnamurthy, Jayanthi",
2013,Belakinedege,Drama,Ajay Kumar,"Karibasavaiah, Ramakrishna, Mohan Juneja, Champa Shetty",
2013,Gajendra,Action,J. G. Krishna,"Vinod Prabhakar, Daisy Shah, Srinivasa Murthy, Sharath Lohitashwa",
2013,Sri Amareshwara Mahatme,Drama,Aravinda Mulagunda,"Abhijeeth, Sunanda Hospet, Ujwal, Bank Janardhan",
2013,Chatrigalu Saar Chatrigalu,Comedy,S. Narayan,"Ramesh Aravind, S. Narayan, Mohan Shankar, Umashri, Manasi, Sanathini",
2013,Jataayu,Action,Raaj,"Raaj, Surabhi, Roopasri, Avinash, Bullet Prakash",
2013,Benki Birugali,Thriller,Basheed,"Rishi, Namitha, Rekha Vedavyas, Sandhya, Saloni Aswani, Monica",
2013,Janma,Drama,Chandrachud,"Santhosh, Meenakshi, Sithara, Thalaivasal Vijay",
2013,Bulbul,Drama / Romance,M. D. Sridhar,"Darshan, Ambarish, Rachita Ram",
2013,Madarangi,Romance,Mallikarjun,"Krishna, Sushma Raj, Naksha Shetty, Sadhu Kokila, Avinash",
2013,Aane Pataaki,Comedy,Chandrashekar Bandiyappa,"Srujan Lokesh, Parvathi Nirban, Sadhu Kokila, Rangayana Raghu",
2013,Kumbha Rashi,Action,Chandrahas,"Chetan Chandra, Roopika, Sharath Lohitashwa, Harish Rai",
2013,Pagade,Drama,B. A. Purushottam,"Vishwas Bharadwaj, Gamya",
2013,Election,Action drama,Om Prakash Rao,"Malashri, Pradeep Rawat, Suchendra Prasad, Meghana Naidu",
2013,Jinke Mari,Drama / Romance,Naveen Kumar,"Yogesh, Sonia Gowda, Ramesh Bhat, Avinash, Suman Ranganathan, Sharath Lohitashwa",
2013,Kaveri Nagara,Romance,Ravi Manjunath,"Devaraj, Supreetha, Lohithaswa",
2013,Story Kathe,Thriller,K. R. Jagadisha,"Thilak Shekar, Pratap Narayan, Neha Patil, Parvathy Nair",
2013,Director's Special,Satire,Guruprasad,"Dhananjay, Rangayana Raghu, Tabla Nani",
2013,Operation Diamond Racket (Re-release),Spy,Dorai – Bhagawan,"Rajkumar, Padmapriya, Vajramuni, Thoogudeepa Srinivas, Tiger Prabhakar",
2013,Kaddipudi,Action Crime,Duniya Soori,"Shivarajkumar, Radhika Pandit, Rangayana Raghu, Aindrita Ray, Avinash, Ananth Nag, Balu Nagendra",
2013,Radhan Ganda,Comedy drama,Murugan,"Komal Kumar, Poorna, Arya, Poorna Kumar",
2013,Mahanadi,Drama,Krishnappa Uppur,"Sanjjanaa, Dileep Raj, Rangayana Raghu, Shobharaj, Lokanath",
2013,Auto Raja,Drama / Romance,Uday Prakash,"Ganesh, Bhama, Deepika Kamaiah",
2013,Gharbada Gudi,Drama,Om Sai Prakash,"Anu Prabhakar, Mohan Shankar, Ramesh Bhat, Padmaja Rao, Tennis Krishna",
2013,Chandra,Period romance,Roopa Iyer,"Shriya Saran, Prem Kumar, Ganesh Venkatraman, Vivek",
2013,Nam Duniya Nam Style,Bromance,Preetham Gubbi,"Likhith Shetty, Sonia Gowda, Vinayak Joshi, Krishna, Milana Nagaraj, Kavya Shetty",
2013,Bidalare Endu Ninna,Horror,Umesh Badaradinni,"Naveen Krishna, Swathi, Bhumika Chabria, Sadhu Kokila",
2013,Cycle,Romance,Agni,"Agni, Harshika Poonacha, Lahari Velu",
2012,Shakti,Action,Anil Kumar,"Malashri, Ashish Vidyarthi, P. Ravi Shankar, Shayaji Shinde, Vinaya Prasad",
2012,Prarthane,Drama,K. Sadashiva Shenoy,"Ananth Nag, Prakash Raj, Sudha Murty, B. C. Patil, Master Manoj, Master Sachin",
2012,Rana Pratap,Action,G. K. Mudduraj,"Thriller Manju, Priyadarshini Bopaiah",
2012,Sidlingu,Drama,Vijaya Prasad,"Yogesh, Ramya, Suman Ranganathan",
2012,Ko Ko,"Comedy, Drama",R. Chandru,"Srinagar Kitty, Priyamani, Srihari, Anu Prabhakar, Sadhu Kokila, Rangayana Raghu",
2012,Tsunami,Action,Makham Manohar,"Raju Patil, Soniya, Rangayana Raghu, Tennis Krishna, Doddanna",
2012,Aarakshaka,Action- Thriller,P. Vasu,"Upendra, Ragini Dwivedi, Sadha, Seetha",
2012,Chingari,Romance-Action,Harsha,"Darshan, Deepika Kamaiah, Bhavana, Rangayana Raghu",
2012,Parijatha,Romance,Srinivas Prabhu,"Diganth, Aindrita Ray, Mukhyamantri Chandru",
2012,AK 56,Action,Om Prakash Rao,"Siddhanth, Sherin, Sumalatha, Atul Kulkarni",
2012,Tuglak,Romance,Aravind Kaushik,"Rakshit Shetty, Rishab, Meghana Gaonkar, Bank Janardhan",
2012,Nammanna Don,Comedy,Ramesh Aravind,"Ramesh Aravind, Mona Parvaresh, Sanathini",
2012,Gavipura,Drama,Kumar,"Suraj Sasnur, Soujanya, Tennis Krishna",
2012,Lucky,Romance,Dr. Soori,"Yash, Ramya, Sonu Sood",
2012,Saniha,Romance,Mahesh Chinmayi,"Abhay, Divya Sridhar, Bimbica, Shobaraj",
2012,Munjane,Romance,S. Narayan,"Ganesh, Manjari Phadnis, Malavika Avinash, S. Narayan",
2012,Sankranthi,Drama,Mahesh Babu,"Gururaj Jaggesh, Roopashree, Skanda",
2012,Puneet,Romance,Neel Kamal,"Dileep Pai, Nisha Shetty, Neethu",
2012,Alemari,Romance,Mahesh Kumar,"Yogesh, Radhika Pandit, Ramesh Bhat, Rangayana Raghu, Umashri",
2012,Bhagavantha Kai Kotta,Comedy,M. S. Umesh,"Ravishankar, Madhuri, Roopashree, Tennis Krishna",
2012,Magadi,"Crime, Romance",Suresh Goswami,"Deepak, Rakshita",
2012,Narasimha,"Action, Drama",Mohan Shankar,"V. Ravichandran, Nikesha Patel, Sanjjanaa",
2012,Prasad,Family Drama,Manoj Sathi,"Arjun Sarja, Madhuri Bhattacharya, Sankalp",
2012,Silence (Kannada Movie),Suspense thriller,Venugopal,"Thriller Manju, Surekha Pallavi, Kumar",
2012,Aa Marma,Suspense thriller,Madhusudhan,"Saikumar, Jackie Shroff, Rami Reddy, Thriller Manju, Satyaprakash",
2012,Govindaya Namaha,"Comedy, Drama",Pawan Wadeyar,"Komal Kumar, Parul Yadav, Madhulika Sharma, Anna Georgia, Rekha Vedavyas",
2012,Shikari,Action,Abhaya Simha,"Mammootty, Poonam Bajwa, Auditya",
2012,,,,,
2012,Bheema Theeradalli,"Action, Drama",Om Prakash Rao,"Duniya Vijay, Pranitha, Umashree",
2012,Dev Son of Mudde Gowda,Romance,Indrajith Lankesh,"Diganth, Charmee Kaur, Ananth Nag, Nathalia Kaur",
2012,Lady Boss,Action,Sharan,"Ayesha, Thriller Manju",
2012,Dashamukha,Action,Ravi Srivatsa,"V. Ravichandran, Ananth Nag, Devaraj, Saritha, Chetan Kumar, Avinash",
2012,Toofan,Romance,Smile Sreenu,"Yashas, Chandan, Nakshatra",
2012,Parie,Romance,Sudhir Attavar,"Rakesh Adiga, Smitha, Usha Uthup, Harshika Poonacha, Naga Kiran",
2012,,,,,
2012,Anna Bond,Action,Duniya Soori,"Puneeth Rajkumar, Priyamani, Nidhi Subbaiah, Ananth Nag, Jackie Shroff",
2012,Katari Veera Surasundarangi (3D),Romantic fantasy,Suresh Krishna,"Upendra, Ambarish, Ramya, Doddanna",
2012,Breaking News,Satirical comedy,Nagathihalli Chandrashekar,"Ajay Rao, Radhika Pandit, Ananth Nag, Rangayana Raghu",
2012,Kiladi Kitty,Comedy,R. Anantha Raju,"Srinagar Kitty, Haripriya, Nivedhitha",
2012,Gandhi Smiles,Drama,Raghavendra Kamath,"C. R. Simha, Umashri, Pavitra Lokesh, Suchindra Prasad, Mukhyamantri Chandru",
2012,Villain,Action,M. S. Ramesh,"Auditya, Ragini Dwivedi, Avinash, Rangayana Raghu",
2012,,,,,
2012,Jaanu,Romance/ Action,Preetham Gubbi,"Yash, Deepa Sannidhi, Rangayana Raghu",
2012,Crazy Loka,Romance,Kavita Lankesh,"V. Ravichandran, Daisy Bopanna, Harshika Poonacha, Bharathi Vishnuvardhan",
2012,Bhagirathi,Drama,Baraguru Ramachandrappa,"Tara, Bhavana, Kishore, Shivadwaj, Srinath",
2012,Rana,Action,Srinivasa Murthy,"Pankaj Narayan, Ambarish, Supritha, Spoorthi, Archana, Sonia Gowda",
2012,Devanahalli,Drama,Pallakki Radhakrishna,"Rahul, Shravani, Sriraghav, Jagadish, Uday, Sugriv, Vali Vidyarthi",
2012,Addhuri,Romance,A. P. Arjun,"Dhruv Sarja, Radhika Pandit",
2012,Indina Satya,Action,Aditya Chikkanna,"Bharath, Sudharani",
2012,Paper Dhoni,Drama,R. K. Nayak,"Naveen Krishna, Shanthala, Vinaya Prasad, Avinash",
2012,Nagavalli,Horror/ Thriller,Kumar,"Madhu Shalini, Karthik, Venu, Thriller Manju",
2012,Dandupalya,Crime drama,Srinivasa Raju,"Raghu Mukherjee, Pooja Gandhi, Priyanka Kothari, Sudharani, Makarand Deshpande, Bhavya",
2012,Hai Krishna,Romance,Roy Kollegala,"Krishna Supriya, Shruti Raj, Vijayalakshmi, Shankar Narayan",
2011,Sri Naga Shakthi,Drama,Om Sai Prakash,"Ramkumar, Shruthi, Ramesh Bhat",
2011,Thavarina Runa,Drama,Ramesh Raja,"Pooja Gandhi, Paramesh",
2011,Boss,Action,P. Raghuraj,"Darshan, Navya Nair, Umashree, Rekha",
2011,Kanteerava,Action,Tushar Ranganath,"Duniya Vijay, Shuba Poonja, Rishika Singh",
2011,Olave Mandhara,Romance,Jayatheertha,"Srikanth, Akanksha, Sharan",
2011,Ee Sanje,Romance,Shree,"Aarya, Sanjjanaa",
2011,Manasina Maathu,Romance,Ananta Raju,"Ajay Rao, Aindrita Ray",
2011,Kal Manja,Comedy,Guruprasad,"Komal Kumar, Udhayathara, Aishwarya Nag",
2011,Kalgejje,Drama,A. Bangaru,"Vishwas, Roopika, Ananth Nag",
2011,Kote,Action,Srinivasa Raju,"Prajwal Devaraj, Dimple",
2011,Rangappa Hogbitna,Comedy,M. L. Prasanna,"Ramesh Aravind, Sanjjanaa",
2011,1 Day,Action,Naveen,Appu Venkatesh,
2011,Suicide,Thriller,Prasad Guru,"Ruthik, Kalyani",
2011,Veera Bahu,Action,S. Mahendar,"Duniya Vijay, Nidhi Subbaiah",
2011,5 Idiots,Comedy,Anand,"Anand, Vasu, Naveen Krishna, Namratha Hegde, Harshika Poonachha",
2011,Naavu Nam Hendthiru,Drama,Seetharam Karanth,"Harish Raj, Nethra Shetty",
2011,Karthik,Drama,Sathish Shetty,"Kartik Shetty, Archana Gupta, Sudha Belawadi",
2011,Gun,Action,Harish Raj,"Harish Raj, Mallika Kapoor, Nikita Thukral",
2011,Saacha,Drama,Issac Baaji,"Mahadev, Divya Sridhar",
2011,Aptha,Thriller,Sanjeev Kumar,"Pooja Gandhi, Neeraj Sham, Sadhu Kokila",
2011,Take It Easy,Comedy,Ananth Padmanabh,"Ananth Nag, Shashikumar, Abhijeeth, Sanjjanaa, Shruthi",
2011,Rama Rama Raghu Rama,Comedy,Raghu Raj,"Rangayana Raghu, Sadhu Kokila, Doddanna, Shobharaj",
2011,Kempegowda,Action,Sudeep,"Sudeep, Ragini Dwivedi, Tara",
2011,Shravana,Romance,Rajashekar,"Vijay Raghavendra, Gayathri Iyer",
2011,Uyyale,Sentimental Drama,Dinesh. S,"Prabhu, Shilpa, Ramesh Bhat, Doddanna, Jai Jagadish, Tennis Krishna",
2011,Nee Illadhe,Romance,Shiva Ganapathy,"Raghu Mukherjee, Pooja Gandhi",
2011,Prince,"Romance, Action",Om Prakash Rao,"Darshan, Jennifer Kotwal, Nikita Thukral",
2011,Sanju Weds Geetha,"Drama, Romance",Nagashekar,"Srinagar Kitty, Ramya, Suhasini Maniratnam, Umashree Jai Jagadish",
2011,Journey,"Romance, Thriller",B. S. Sanjay,"Arjun, Bharath Kalyan, Shanthipriya, Nisha, Mahesh Balaji",
2011,Prema Chandrama,Romance,Shahuraj Shinde,"Raghu Mukherjee, Kiran Srinivas, Rekha",
2011,Mathond Madhuvena,Comedy,Dinesh Baboo,"Ananth Nag, Suhasini Maniratnam, Tara, Naveen Krishna, Jennifer Kotwal",
2011,106 Kanasu,Drama,Aviram,"Vasu Biradar, Bharath, Shreyas, Manoj, Jayanth",
2011,Dandam Dashagunam,Action,Madhesh,"Chiranjeevi Sarja, Ramya, Thilak, Ravishankar",
2011,Ellellu Neene Nannallu Neene,Romance,Richard Castellino,"Rohith, Sampritha, Rajinikanth, Neenasam Ashwath",
2011,Murali Meets Meera,Romance,Mahesh Rao,"Prajwal Devaraj, Reema Vohra, Harshika Poonachha",
2011,Double Decker,Comedy,Victory Vasu,"Jaggesh, Shradha Arya",
2011,Dhool,Action,Dharani,"Yogesh, Aindrita Ray, Prakash Raj",
2011,Hori,Drama,Narendra Magadi,"Vinod Prabhakar, Gowri Munjal",
2011,Hudugaru,Drama,Maadesh,"Puneeth Rajkumar, Radhika Pandit, Yogesh, Srinagar Kitty, Ramya Barna",
2011,Cool...Sakkath Hot Maga,Romance,Ganesh,"Ganesh, Aamna Sharif, Sadhu Kokila",
2011,Devadas,Romance,Shanthkumar,"Yogesh, Neethu Singh, Rangayana Raghu, Tara, Ramesh Bhat",
2011,Puttakkana Highway,Drama,B. Suresha,"Shruti, Prakash Raj, Ramesh Bhat, Veena Sundar",
2011,Kadhimaru,Drama,Rajashekar,"Deepak, Thilak, Raviteja, Adi Lokesh, Suma",
2011,Mallikarjuna,Drama,Murali Mohan,"V. Ravichandran, Seetha, Sadha, Ashish Vidyarthi, Ramya Barna, Ramesh Bhat",
2011,Noorondu Bagilu,Romance,Vemagal Jagannatha Rao,"Kiran Srinivas, Bianca Desai",
2011,Johny Mera Naam Preethi Mera Kaam,Romance,Preetham Gubbi,"Duniya Vijay, Ramya, Rangayana Raghu, Sadhu Kokila",
2011,Rajadhani,Social Drama,Raghu Jaya,"Yash, Sheena Shahabadi, Prakash Raj, Chetan Chandra, Umashree, Mumaith Khan",
2011,Dushta,"Action, Romance",S. Narayan,"Pankaj, Surabhi",
2011,Namitha I Love You,Masala,M. Jayasimha Reddy,"Namitha, Jayanthi, Srikanth, Pruthviraj, Bullet Prakash, Tennis Krishna",
2011,I Am Sorry Mathe Banni Preethsona,Romance,Ravindra,"Prem Kumar, Karishma Tanna, Dilip Raj",
2011,Oscar,Drama,Krishna,"Ashok Kumar, Priyanka Bulgannavar, Sangeetha Shetty",
2011,Bettada Jeeva,Drama,P. Sheshadri,"Dattatreya, Rameshwari Varma, Suchendra Prasad",
2011,Dhan Dhana Dhan,Romance,Ramnath,"Prem Kumar, Sharmila Mandre, Ananth Nag, Rangayana Raghu",
2011,Kirataka,Romantic comedy,Pradeep Raj,"Yash, Oviya Helen, Tara, T. S. Nagabharana",
2011,Maagiya Kaala,Drama,Shivarudraiah,"Nishanth, Bindushree",
2011,Romeo,Produced by KS Pictures[50],P. C. Shekar,"Ganesh, Bhavana Menon, Avinash",
2010,Minugu[1],Romance,Jaywanth Anthony,"Sunil Raoh, Pooja Gandhi, Akshata Raghunath, Ajith Hande",
2010,Naan Maadiddu Thappa?,Drama,N Veerendra Patil,"Kavyashree, Jagadeesh",
2010,Police Quarters,Action,A. M. R. Ramesh,"Sonu, Aneesh Tejeshwar",
2010,Samagama,Romance,Kasturi Jagnanath,"Vidya, Vishranth",
2010,Preethiya Theru,Romance,Prasad,"Thanil, Madhumitha, Rachana Mourya",
2010,Suryakaanti,Romance,K. M. Chaitanya,"Chetan Kumar, Regina Cassandra",
2010,Anishchitha,Thriller,M A Rehman Pasha,"Pavithra Lokesh, Devaraj",
2010,School Master,Drama,Dinesh Baboo,"Suhasini, Vishnuvardhan, Avinash, Tara",
2010,Porki,Action,M. D. Shridhar,"Darshan, Pranitha, Avinash",
2010,Aparaadhi,Action,H S Rajashekar,"Sangeetha, Devaraj",
2010,Ku Ku,Children's film,Upendra,"Vivek, Vinutha",
2010,Just Math Mathalli,Romance,Sudeep,"Sudeep, Ramya, Avinash, Yathiraj",
2010,Kolminchu,,Sangeeth Sagar,Arundhati,
2010,Yaare Nee Devathe,Romance,S. K. Nagendra Urs,"Kumar, Sangeetha Shetty, Dharma",
2010,Crazy Kutumba,Comedy,B Ramamurthy,"Ramesh Aravind, Ananth Nag, Sanathini, Dhanya, Bank Janardhan",
2010,Vimukthi,Drama,P. Sheshadri,"Bhavana, Ramakrishna, Sania",
2010,Aptharakshaka,"Horror, Drama",P. Vasu,"Vishnuvardhan, Lakshmi Gopalaswamy, Sandhya, Vimala Raman, Bhavana, Vinaya Prasad",
2010,Belli Modada Ambara,Romance,B S Sanjay,"Teena Ponnappa, Madhusudhan, Poornima Vishwanth",
2010,Mukhaputa,Drama,Roopa Iyer,"Roopa Iyer, Sanya Iyer",
2010,Jugaari,Drama,Aravind S. D.,"Avinash Diwakar, Harshika Poonacha, Avinash",
2010,Sugreeva,Action,Om Prakash Rao + 10 directors,"Shivarajkumar, Yagna Shetty, Harish Raj, Dilip Raj",
2010,Varshadhare,Drama,Vemagal Jagannath Rao,"Mithun Tejaswi, Payal Ghosh, Suraj, Sangeetha Shetty",
2010,Janani,Drama,Rajkumar Chandulal,"Vibha Rai, Prakash Rai, Kushboo, Jayasudha, Abdullah",
2010,Nanna Olavina Banna,Romance,Bhushan,"Ashwini, Shantala, Somasekhar",
2010,Preethi Nee Shashwatha Na?,Romance,L N Murthy,"Akshay, Keerthi",
2010,Sihi Gaali,Romance,Lekhan,"Sri Murali, Sherin, Sharan",
2010,Sri Harikathe,Romance,Dayal Padmanabhan,"Sri Murali, Pooja Gandhi, Radhika Gandhi, Naveen Krishna",
2010,Dildara,Action,Amar,"Aman, Reshma Chengappa, Kishore, Rangayana Raghu",
2010,Swayamvara,Romance,Anantha Raju,"Diganth, Srinagar Kitty, Sharmila Mandre, Tara",
2010,35/100 Just Pass,Drama,H. T. Deepak,"Vikram, Raghu, Shwetha, Shankar",
2010,Nirdoshi,Drama,Goverdhan,"Piyush, Anand, Kashish Richa, Arya, Manoj, Kulbhushan Kharbanda",
2010,Premism,Romance,Rathnaja,"Chetan Chandra, Amoolya, Varun",
2010,Sathya,Action,Kumar Govind,"Kumar Govind, Manasi",
2010,Thipparalliya Tharlegalu,Comedy,S. V. Rajendra Singh Babu,"S. Narayan, Komal Kumar, Ambareesh",
2010,Khiladi Krishna,Comedy,Jayanth,"Vijay Raghavendra, Tejaswini Prakash",
2010,Krishna Nee Late Aagi Baaro,Comedy,Mohan Shankar,"Ramesh Aravind, Neethu, Nidhi Subbaiah, Mohan Shankar",
2010,Parole,Action,Shekar,"Kishore, B. Suresh, Supreetha, Vishwas",
2010,Prithvi,Action drama,Jacob Verghese,"Puneeth Rajkumar, Parvati Menon, Avinash",
2010,Antaratma,Horror,B. Shankar,"Mithun Tejaswi, Vishaka, Rohan Gowda, Umashree",
2010,Ijjodu,Drama,M. S. Sathyu,"Anirudhh, Meera Jasmine",
2010,Preethi Nee Heegeke,Romance,Suresh Hangal,"Harish, Tejaswini Prakash",
2010,Ullasa Utsaha,Romance,Devaraja Palan,"Ganesh, Yami Gautam, Doddanna, Rangayana Raghu",
2010,Abhiram,Romance,Srinivasa Gundra Reddy,"Santosh, Swathi, Akshitha, Sandhyasri, Venugopal, Dayananda Sharma, TV Srikanta",
2010,Bombat Car,Fantasy,Rama Narayanan,"Ravishanker, Doddanna, Sharan, Sangeetha, Ramya Krishnan",
2010,Naanu Nanna Kanasu,Drama,Prakash Raj,"Prakash Raj, Amoolya, Sithara, Ramesh Aravind",
2010,Preethiyinda Ramesh,Romance,Gunakumar,"Ramesh Aravind, Ramanithu Chaudhary, Suma Guha",
2010,Tharangini,Drama,,"Mohan Shankar, Tejaswini Prakash, B. C. Patil, Shobaraj, Srinivasa Murthy, Doddanna",
2010,Nooru Janmaku,Romance,Nagathihalli Chandrashekar,"Santhosh, Aindrita Ray",
2010,Shankar IPS,Action,M. S. Ramesh,"Duniya Vijay, Catherine Tresa, Ragini Dwivedi, Rangayana Raghu",
2010,Nannavanu,Romance,Sreenivas Raju,"Prajwal Devaraj, Aindrita Ray, Komal Kumar",
2010,Khadak,Action,G. K. Mudduraj,"Jitesh, Padmavathi, Jai Jagadish, Om Prakash Rao, Maruthi, Lamboo Nagesh",
2010,Aithalakkadi,Comedy,J. G. Krishna,"Rangayana Raghu, Bullet Prakash, Neethu, Sharan",
2010,Hoo,Romance,V. Ravichandran,"V. Ravichandran, Namitha, Meera Jasmine",
2010,Thamassu,Action,Agni Shridhar,"Shivarajkumar, Padmapriya, Harshika Poonachha, Nasser",
2010,Krishnan Love Story,Romance,Shashank,"Ajay Rao, Radhika Pandit, Sharan, Harsha, Pradeep",
2010,Punda,Romance / Action,H. Vasu,"Yogesh, Meghana Raj, Sharath Lohitashwa, Petrol Prasanna",
2010,Mr. Theertha,Action,Sadhu Kokila,"Sudeep, Saloni Aswani, Ananth Nag, Geetha",
2010,Haaru Hakkiyaneri,Documentary,A. N. Prasanna,"Jayaram Tatachar, Vasudha Bharighat, Kishore, Master Vasudev Ram, Nirmala, Ramesh Athreya",
2010,Jotheyagi Hithavagi,Romance,S. K. Srinivas,"Chandan, Bharathi",
2010,Atheetha,Drama,M. Ravi Poojar,"Rajesh, Priyanka",
2009,Gulama,"Action
 Romantic",Tushar Ranganath,"Prajwal Devaraj, Sonu, Biyanka Desai",
2009,Anu,"Action
 Thriller",Shiva Ganapathy,"Pooja Gandhi, Duniya Rashmi",
2009,Chikkapete Saachagalu,Comedy,Nagendra Magadi,"S. Narayan, Jaggesh, Ashwini, Manasi, Doddanna",
2009,Kempa,Action,Jagadeesh,"Santosh, Tanushika",
2009,Taxi No-1,Drama,Prabhakar,"Prabhakar, Nikitha Rao",
2009,Circus,"Romantic
 Action",Dayal Padmanabhan,"Ganesh, Archana Gupta",
2009,Shivamani,Action,Amarnath SK,"Sri Murali, Sharmila Mandre",
2009,Jolly Days,Romantic,M. D. Sridhar,"Pradeep, Praveen, Vishwas, Spoorthi, Ruthuva, Raghavendra, Aishwarya Nag, Keerthi, Kishori Ballal, Niranjan, Rahul",
2009,Nanda,Action,Anantharaju,"Shivrajkumar, Sandhya, Mythreya",
2009,Ambari,Romantic,A. P. Arjun,"Yogish, Supreeta",
2009,Meghave Meghave,,V. Nagendra Prasad,"Raam, Gracy Singh, Sudeep",
2009,Birugaali,Action,Harsha,"Chetan Kumar, Sitara Vaidya, Aakanksha Sontalia, Charisma Bharadwaj, Tara",
2009,Yodha,Action,Om Prakash Rao,"Darshan, Nikita Thukral",
2009,Idya Madyar Nagalikke,Comedy,Yashwant Sardeshpande,"Yashwant Sardeshpande, Malathi Sardeshpande, Sunetra Pandit, Poornachandra Tejaswi, Navyashree",
2009,Junglee,Action,Duniya Soori,"Duniya Vijay, Aindrita Ray, Rangayana Raghu",
2009,Kurunadu,Drama,G. Murthy,"Dattanna, Lakshmi Hegde",
2009,KA-99 B-333,Action,G. Arunkumar,"Ajay Rathnam, Deepa Chari",
2009,Samskaravantha,Drama,K. Parthasarathi,"Kashi, Ninasam Ashwat",
2009,Swathanthra Palya,Action,Huccha Venkat,"Arjun, Damini, Huccha Venkat, Deepa, C. R. Simha",
2009,Venkata in Sankata,Comedy,Ramesh Arvind,"Ramesh Arvind, Sharmiela Mandre, Umashree",
2009,Ee Sambhasane,Romantic,M. Rajashekar,"Sandesh, Haripriya",
2009,Kariyaa(re-released),Action,Prem,"Darshan, Abhinaya Shree",
2009,Thabbali,Drama,N. Loki,"Aakash, Meghashri, Charulatha",
2009,Nam Yajamanru,Family Drama,T. S. Nagabharana,"Vishnuvardhan, Vijay Raghavendra, Navya Nair, Lakshmi Gopalaswamy",
2009,Rajakumari,Romance,S. Govindaraj,"V. Ravichandran, Balaji, Kanika, Nikita Thukral",
2009,Ninnalle Nanna Hrudaya,Romance,Chandrashekar Reddy,"Manoj, Chintana Krishna",
2009,Shankara Punyakoti,Drama,G. Murthy,"Sharath Babu, Vinaya Prakash",
2009,Anjadiru,Drama,R. Janardhan,"Prashant, Shubha Poonja",
2009,Baaji,,S. Shidlaghatta Srinivas,"Alok Kashinath, Rani",
2009,Veera Madakari,Action,Sudeep,"Sudeep, Ragini Dwivedi",
2009,Ram Balaram,Drama,U. B. Ramamurthy,Adhi Lokesh,
