#Year,Title,Genre,Director,Cast,Level
2006,Stalin,,A. R. Murugadoss,"Chiranjeevi, Trisha Krishnan, Khushboo",1
2006,Style,Drama/Musical,Raghava Lawrence,"Raghava Lawrence, Prabhu Deva, Raja, Charmme, Kamalini Mukherjee",1
2006,Tata Birla Madhyalo Laila,,,,0
2006,Vanaja,,,,0
2006,Veedhi,,,"Sharwanand, Gopika",2
2006,Veerabhadra,"Action, Sentiment, Comedy",A.S. Ravi Kumar,"Nandamuri Balakrishna, Tanushree Dutta, Sada",0
2006,Vikramarkudu,Action/Comedy,S. S. Rajamouli,"Ravi Teja, Anushka Shetty",1
2006,Indian Beauty,Romance/Drama,Shantikumar,"Gopichand Lagadapati, Sairao, Collin Mcgee",0
2005,Pelli Kaani Pellam Avuthundi,Romance,Venkata Ganesh,"Venu Madhav, Mumtaj, Radhika Chowdhary",1
2005,Balu,Action / Romance,A. Karunakaran,"Pawan Kalyan, Shriya Saran, Neha Oberoi, Gulshan Grover,Milind Gunaji",0
2005,Bucchi Babu,Romance,T. Raju,"Krishnudu, Bobby, Abhinayasri",0
2005,Nuvvostanante Nenoddantana,Romance/Drama,Prabhu Deva,"Siddharth, Trisha Krishnan, Srihari",1
2005,Naa Alludu,Drama,Vara Mullapudi,"Jr. NTR, Shriya Saran, Genelia D'Souza",1
2005,Dhana 51,Action,R. Soorya Kiran,"Sumanth, Saloni Aswani",0
2005,Evadi Gola Vaadidi,Comedy,E. V. V. Satyanarayana,"Aryan Rajesh, Deepika Chikhalia, Brahmanandam",1
2005,786 O Khaidi Prema Katha,Romance,K S Nageswara Rao,"Sashikanth, Poonam Bhartke, Yana Sheik, Bramhanandam",0
2005,Keelugurram,Romance,Kodi Ramakrishna,"Rohith, Tanu Roy, Brahmanandam",1
2005,Pandem,Drama/comedy,Sabhapati,"Jagapati Babu, Kalyani, Ramaraju, M. S. Narayana",1
2005,Evaru Nenu,Drama,Ramana Maharshi,Krishna,2
2005,Orey Pandu,Romance,Tejas Dhanraj,"Sachin, Sandali Sinha, Bhanupriya",0
2005,Dhairyam,Action,Teja,"Nitin, Raima Sen, Tanikella Bharani",2
2005,Manasu Maata Vinadhu,Romance,V. N. Aditya,"Navdeep, Ankitha, Sandeep, Tanikella Bharani",1
2005,Sankranthi,Drama,Muppulaneni Siva,"Venkatesh, Sneha, Siva Balaji, Sharwanand, Srikanth, Sangeetha",1
2005,Thanks,Romance,Manraj,"Vineeth, Reshma",1
2005,Radha Gopalam,Drama,Bapu,"Srikanth, Sneha",1
2005,Relax,Romance,Pradeep Shetty,"Rohan, Anjali, Murali Mohan, Vijaya Chandar, Giri Babu",2
2005,Sravanamasam,Family,Posani Krishna Murali,"Krishna, Nandamuri Harikrishna, Karthikeya, Nagababu,Suman, Vijaya Nirmala, Gajala, Kalyani, Keerti Chawla",1
2005,Slokam,Drama,Bharath,"Sai Kumar, Ambika, Madhu Sharma, K. Vishwanath",1
2005,Okkade Kaani Iddaru,Thriller,,Sanghavi,2
2005,Prayatnam,Romance,P Sunil Kumar Reddy,"Babloo Prithviraj, Sujitha, Tanu Roy",2
2005,Swami Shankar,Drama,Madhusudhan Rao,"Dinesh, Sriram, Brahmanandam",0
2005,Chakram,Action / Drama,Krishna Vamsi,"Prabhas, Asin Thottumkal, Charmme",2
2005,Soggadu,Romance/Drama,Ravi Babu,"Tarun, Aarti Agarwal",0
2005,Andagaadu,,,Rajendra Prasad,2
2005,Bunny,Action,V. V. Vinayak,"Allu Arjun, Gowri Munjal, Prakash Raj",1
2005,Avunanna Kadanna,Romance,Teja,"Uday Kiran, Sadha",0
2005,Muddula Mogudu Allari Pellam,Comedy,Ramachandrudu,Ali,0
2005,Ayodhya,Drama,Kodi Ramakrishna,"Krishna, Suman, Vadde Naveen",0
2005,Subhash Chandra Bose,Patriotism,K. Raghavendra Rao,"Venkatesh, Genelia D'Souza, Shriya Saran, Prakash Raj",0
2005,Hungama,Comedy,S. V. Krishna Reddy,Venu Madhav,0
2005,Mr. Errababu,Comedy,K Kishore,"Sivaji, Roma, Nagendra Babu, Sunil, Satyanarayana, Venu Madhav",0
2005,10 The Strangers,Drama / Romance,Rajesh Touchriver,"Nagababu, Jyothirmayee, Nasser, Brahmaji, Sherry",0
2005,Naa Praanam Kante Ekkuva,Romance,Sashi Preetham,"Neeraj, Madhu Shalini, Vamsi Varma, Jeevan Sekhar",1
2005,Athanokkade,Action,Surender Reddy,"Kalyan Ram, Sindhu Tolani, Ashish Vidyarthi,Brahmanandam",2
2005,Bhadra,Action,Boyapati Srinu,"Ravi Teja, Meera Jasmine",1
2005,Kumkuma,Romance,Jyothindranath Vemuri,"Siva Balaji, Jayant, Seema, Ranganath, Sivaji Raja",2
2005,Narasimhudu,Action,B. Gopal,"Jr. NTR, Ameesha Patel, Sameera Reddy",2
2005,Andarivadu,Action,Srinu Vaitla,"Chiranjeevi, Tabu, Rimi Sen",2
2005,Meghamala O Pellam Gola,Comedy,Sanjay,"Santhosh Pawan, Tanu Roy",0
2005,Kadante Avunanile,Romance,O S Avinash,"Vamsi Krishna, Naveena, Suman, Chandra Mohan,Giribabu, Brahmanandam",0
2005,Jagapathi,Masala,Jonnalagadda Srinivasa Rao,"Jagapati Babu, Rakshita, Sai Kiran, Navneet Kaur, Pradeep Rawat",0
2005,Anna Sainyam,Drama,,"Lakshmi Parvathi, Vinod Kumar, Koteswara Prasad, Gokina Rama Rao",0
2005,Devi Abhayam,Fantasy,Srinivasa Reddy,"Sai Kiran, Raasi, Prema, Prabhakar",0
2005,Anukokunda Oka Roju,Thriller,Chandra Sekhar Yeleti,"Jagapathi Babu, Charmme, Shashank",1
2005,Naa Oopiri,Romance,Kanmani,"Vadde Naveen, Sangeetha, Anjana, Sudha, M. S. Narayana",2
2005,Nireekshana,Romance,N. Seetharam,"Aryan Rajesh, Sridevi Vijayakumar, Nagendra Prasad",1
2005,A Film by Aravind,Thriller,Shekkar Suri,"Rajiv Kanakala, Ghazal Srinivas, Richard Rishi, Sherlyn Chopra",1
2005,Kanchanamala Cable TV,Comedy,Parthasaradhi,"Srikanth, Lakshmi Rai, Raghu Babu, Brahmanandam",0
2005,Super,Action,Puri Jagannadh,"Akkineni Nagarjuna, Sonu Sood, Anushka Shetty, Ayesha Takia",2
2005,Siva,Romance,,"Pradeep, Saina",2
2005,Rendella Tarvatha,Drama,K B Anand,"Sreeram, Gopichand Lagadapati",1
2005,Premikulu,Romance,Jaya,"Yuvaraj, Rishi Girish, Kamna Jethmalani, Rajiv Kanakala, Rambabu",1
2005,Nikkis Engagement,Romance,Rafi,"Surya, Vamsi, Rekha",0
2005,Athadu,Action,Trivikram Srinivas,"Mahesh Babu, Trisha Krishnan",2
2005,Nuvvante Naakishtam,Romance,E. V. V. Satyanarayana,"Aryan Rajesh, Allari Naresh, Anuradha Mehta",1
2005,Andhrudu,Romance/Action,Paruchuri Murali,"Gopichand, Gowri Pandit, Sayaji Shinde",1
2005,Please Naaku Pellaindi,Comedy,Gandhi,"Raghu, Rajiv Kanakala, Sruthi Malhotra, Soni Charishma, Venu Madhav",0
2005,Adirindayya Chandram,Romance,Srinivasa Reddy,"Sivaji, Laya",0
2005,123 from Amalapuram,Romance,Varma,"Ravi Prakash, Raja Sridhar, Anil, Nithya Das, Dharmavarapu Subramanyam",0
2005,Okkade,Action,Chandra Mahesh,"Srihari, Santhoshi, Mukesh Rishi",2
2005,Muddula Koduku,Romance,Radha Mohan,"Ravi Krishna, Gopika, Revathy, Krishna",1
2005,Mogudu Pellam O Dongodu,Romance / Comedy,Venky,"Shriya Saran, Raja, Brahmanandam",0
2005,Atanu + Ame = 9,,,,0
2005,Veeri Veeri Gummadi Pandu,Romance,Nimmagadda Babu,"Ali, Sreekar Babu, Jayalalitha, Rajiv Kanakala",2
2005,Allari Bullodu,Romance,K. Raghavendra Rao,"Nitin, Trisha Krishnan, Rathi",1
2005,Nayakudu,Action,Kodi Ramakrishna,"Rajasekhar, Namitha",1
2005,Good Boy,Romance,G Nageswara Reddy,"Rohith, Navneet Kaur",1
2005,Political Rowdy,Action,Adi,"Mohan Babu, Charmy Kaur, Prakash Raj, Abbas",0
2005,Chatrapathi,Action,S. S. Rajamouli,"Prabhas, Shriya Saran, Bhanupriya",1
2005,Allari Pidugu,Action,Jayanth C. Paranjee,"Nandamuri Balakrishna, Charmy Kaur, Katrina Kaif",1
2005,Bhageeratha,Family,Rasool Ellore,"Ravi Teja, Shriya Saran, Prakash Raj",0
2005,Modati Cinema,Romance,Venkat Kuchipudi,"Navdeep, Poonam Bajwa, Brahmanandam",1
2005,Vamsham,Family Drama,,"Nagababu, Chandramohan, Baladitya",1
2005,Bhama Kalapam,Romance,K.V.V. Satyanarayana,"Aditya Om, Meghna Naidu, Pooja Bharati",0
2005,Moguds Pellams,Comedy,Ranganath,"Sivaji Raja, Karthik, Rathi, Harika, Chandra Mohan, M. S. Narayana",1
2005,Abhimaani,Romance,Sana Yadi Reddy,"Nakuul Mehta, Swetha Malhotra",1
2005,Meenakshi,Romance,T Prabhakar,"Rajiv Kanakala, Kamalinee Mukherjee, Amit, Preethi Nigam",0
2005,Ayinda Leda,Comedy,Bharath,"Ali, Raksha, Kota Srinivasa Rao, Mallikarjuna Rao, Brahmanandam",1
2005,Seenugadu Chiranjeevi Fan,Drama,Posala Radhakrishna,"Akula Vijay Vardhan, Venu Madhav, M. S. Narayana",0
2005,Vennela,Romance/Comedy,Deva Kaushik,"Raja, Parvati Melton",1
2005,Sri,Action,Dasaradh,"Manoj Manchu, Tamanna",1
2005,Mukha Chitram,Romance,S Babu,"Srirambaji, Haripriya",0
2005,Maha Nandi,Action,V. Samudra,"Sumanth, Srihari, Anushka Shetty",1
2005,Kaaki,Action,Bobbili Bhanu,"Brahmaji, Gurleen Chopra",1
2005,Yuvakulu,Romance,Sai Venkat,"Kiran Tej, Sangeetha Tiwari, Abhinayasri",1
2005,Pourusham,Action,,,1
2005,Venkat Tho Alivelu,Romance,P Balaji,"Dilip, Sanjana, M. S. Narayana, Omkar, Anil",0
2005,Jai Chiranjeeva,Comedy,K. Vijaya Bhaskar,"Chiranjeevi, Sameera Reddy, Bhoomika Chawla, Arbaaz Khan",1
2005,Alex,Drama,Rajesh Touchriver,"Haranath, Rambha, Sangeetha, Shiju, Kousha, Indu Anand",0
2005,Gowtam SSC,Romance / Drama,P A Arun Prasad,"Navdeep, Sindhu Tolani, K. Vishwanath, Bhanupriya",0
2005,Maha Simham,Drama,Akkumurthy Babu Rao,"Mukkuraju, Rallapalli, Kallu Chidambaram, Swathi, Susheela",0
2004,Andhrawala,Action,Puri Jagannadh,"Jr. NTR, Rakshita, Shayaji Shinde,Rahul Dev, Sanghavi",1
2004,Lakshmi Narasimha,Action,Jayanth C. Paranjee,"Nandamuri Balakrishna, Asin Thottumkal, Prakash Raj, K. Vishwanath, Sunil, Brahmanandam",2
2004,Varsham,Romance/action,Sobhan,"Prabhas, Trisha Krishnan,Gopichand, Prakash Raj, Sudha Chandran",2
2004,Anji,Action,Kodi Ramakrishna,"Chiranjeevi, Namrata Shirodkar,Tinu Anand, M. S. Narayana,Ramya Krishna, Reemma Sen",1
2004,Athade Oka Sainyam,Drama,S. V. Krishna Reddy,"Jagapati Babu, Neha, Suman,Prakash Raj",0
2004,Vegu Chukkalu,Action,R. Narayana Murthy,"R Narayana Murthy, Murali Mohan, Prabha, LB Sriram",0
2004,Ika Antha Subhame Pelli Jaripinchandi,Romance,Thota Krishna,"Sai Kiran, Priya Sahadevan, Vijayabhaskar, Priyanka Naidu",0
2004,Love Today,Romance,Arputham,"Uday Kiran, Divya Khosla, Tanikella Bharani, Sunil",0
2004,Anandamanandamaye,Romance,Srinu Vaitla,"Jai Akash, Renuka Menon, J. D. Chakravarthy, Preeti Jhangiani,Sunil",1
2004,Aaruguru Pathivrathulu,Adult Romance,E. V. V. Satyanarayana,"Vidya, Harika, Neetha, Amrutha, Lahari, Shanti Rao, Chalapathi Rao",0
2004,Tapana,Romance,Tejas Dhanraj,"Prabhu Deva, Siddardha, Maahi, Seema, Archana",2
2004,Dharma,Action,K N Nageshwara Rao,"Sreeman, Keerthi Chawla, Siva Reddy",1
2004,Sunday,Drama,Achyuta Reddy,"Sanjay, Mamatha, Suhasini",1
2004,Malliswari,Romance,Vijaya Bhaskar,"Venkatesh, Katrina Kaif, Kota Srinivasa Rao, Brahmanandam",2
2004,Swetha Naagu,Fantasy Thriller,Sanjeevi,"Abbas, Soundarya, Sarath Babu,Dharmavarapu Subramanyam,Brahmanandam",1
2004,CBI Officer,Action,D Ranga Rao,"Krishna, Naresh",2
2004,Mee Intikoste Yemistaru Ma Intikoste Yem Testaru,Comedy,Raja Vannemreddy,"Aditya Om, Sangeetha, Sunil,Brahmanandam, Kovai Sarala, Radhika Chowdhary",1
2004,Abbayi Premalo Paddadu,Romance,Kota Babu,"Ramana, Anita Patel, Siva Krishna",1
2004,Sorry Naaku Pellaindi,Romance,Gandhi,"Raghu, Ruthika, Raghu Babu, Lahari",0
2004,Guri,Action,Bharat,"Srihari, Vadde Naveen, Sanghavi",0
2004,Enjoy,Romance,TN Raju,"Ajay, Chitra, Badrinath, Jaya Prakash Reddy",1
2004,Satta,Action,Lakshman,"Sai Kiran, Madurima, Kota Sreenivas Rao, Banerji",1
2004,Jai,Drama / Romance,Teja,"Navdeep, Santhoshi, Ayesha Jhulka",2
2004,Venky,Action,Srinu Vaitla,"Ravi Teja, Sneha, Ashutosh Rana,Brahmanandam",1
2004,Seenu Vasanthi Lakshmi,Drama,N M Suresh,"R. P. Patnaik, Priya, Navneet Kaur,Prakash Raj, Giri Babu",0
2004,Avunu Nijame,Drama,Rafi,"Rafi, Tanu Roy, Brahmanandam",1
2004,Premante Maade,Romance,L Venu,"Vinay Babu, Reena, Rashmi, Amar, Vizag Prasad, Mallikharjuna Rao",1
2004,Kaasi,Romance,Lakshmi Srinivas,"J. D. Chakravarthy, Keerthi Chawla",2
2004,Sankharavam,Action,A Mohana Gandhi,"Sarath Babu, Srinath, Rajiv Kanakala, Raja, Krishna Bhagavaan",2
2004,Yours Abhi,Romance,Kiran,"Kamalakar, Sonali Joshi, Teja Sri,Suresh, Satya Prakash",1
2004,Nenunnanu,Romance,V. N. Aditya,"Nagarjuna, Shriya Saran, Aarti Agarwal, Ali",1
2004,Puttintiki Raa Chelli,Drama,Kodi Ramakrishna,"Arjun, Meena, Swati, Srinath, Sivaji Raja",2
2004,Nenu,Romance,E. Sathibabu,"Allari Naresh, Veda Shastry, Abhishek",1
2004,Kushi Kushiga,Drama,G Ram Prasad,"Jagapati Babu, Venu Thottempudi,Sangeetha, Nikita Thukral, Ramya Krishna",2
2004,Preminchukunnam Pelliki Randi,Action,Relangi Narasimha Rao,"Aditya Om, Rekha Vedavyas, Vijay Sai, Revathi, Jeeva",1
2004,Vignesh,Romance,Marella Seenu,"Bhagawan, Seema, Jahnavi, Brahmaji, Jayaprakash Reddy",0
2004,Seshadri Naidu,Action,Suresh Varma,"Srihari, Nanditha, Swathi, Jayaram, Jai Varma",0
2004,Pedababu,Action,Paruchuri Murali,"Jagapati Babu, Kalyani, Sarath Babu, K Vishwanath, Kota Srinivasa Rao",2
2004,Dost,Drama / Romance,Muppalaneni Siva,"Siva Balaji, Karthik, Neha, Suhasini,K Vishwanath, Brahmanandam",2
2004,Arya,Romance,Sukumar,"Allu Arjun, Anuradha Mehta, Siva Balaji",2
2004,Naani,Romance / Comedy,S. J. Suryah,"Mahesh Babu, Amisha Patel,Devayani, Kiran Rathod,Raghuvaran",1
2004,Adavi Ramudu,Action / Romance,B. Gopal,"Prabhas, Aarti Agarwal, Nasser, Seema",1
2004,Oka Pellam Muddu Rendo Pellam Vaddu,Comedy,Teja,"Rajendra Prasad, Raasi, Gurleen Chopra, Surya, Rama Prabha",0
2004,Aithe Enti,Romance,Soma Vijay Prakash,"Namitha, Steven Kapoor, Mohit, Radhika Chowdary",1
2004,Kala,Romance,C. Manohar,"Raja, Nayana Harshita, Ramachandra Reddy",1
2004,Megham,Romance,Sunil Kumar Reddy,"Raghu, Tanu Roy",2
2004,Samba,Action,V. V. Vinayak,"Jr. NTR, Genelia D'Souza,Bhoomika Chawla, Prakash Raj",1
2004,Andaru Dongale Dorikite,Comedy,Nidhi Prasad,"Rajendra Prasad, Prabhu Deva,Ankitha, Kiran Rathod",0
2004,Nenu Saitham,Drama,Davala Satyam,"Madala Ravi, Madala Ranga Rao,Gurleen Chopra, Chandra Mohan",2
2004,Bhadradri Ramudu,Action,Suresh Krissna,"Taraka Rathna, Vanisri, Chalapathi Rao, Sudhakar, Radhika",2
2004,5va Tarikhu,Thriller,Suresh Charan,"Sharwanand, Revathy",0
2004,Mystery,Thriller,D Ranga Rao,"Suman, Jyotsna",2
2004,Xtra,Romance,Veeru K,"Santhosh Pawan, Ruthika, Naveen, Pooja, Jayalalitha",1
2004,Koduku,Comedy,M. S. Narayana,"Vikram, Aditi Agarwal, Mounika,Suman, Ponnambalam",1
2004,Yagnam,Action,A. S. Ravikumar Chowdhary,"Gopichand, Sameera Bannerjee, Prakash Raj",2
2004,Santhi Sandesam,Drama,P C Reddy,"Krishna, Ramyasri, Suman, Vinod Kumar, Ravali",1
2004,KD No.1,Action,Raviraja Pinisetty,"Srihari, Ramya Krishna",2
2004,Swamy,Action / Drama,V R Pratap,"Nandamuri Harikrishna, Meena, Aamani, Uma, Rajiv Kanakala",1
2004,Ammayi Bagundi,Romance,Bala Sekharan,"Sivaji, Meera Jasmine",2
2004,Sivaram,Action,Rajkumar,"Sai Kumar, Devayani, Devan, Rami Reddy, Jeeva",0
2004,Sri Anjaneyam,Fantasy,Krishna Vamsi,"Arjun, Nitin, Charmme",0
2004,Gharshana,Crime,Gautham Menon,"Venkatesh, Asin, Daniel Balaji",2
2004,Pallakilo Pellikoothuru,Romance,Suchitra Chandrabose,"Gowtham, Rathi, Brahmanandam",2
2004,Donga Dongadi,Comedy,Subramanyam Siva,"Manoj Manchu, Sadha, Varshitha, Sunil, Siva Reddy",2
2004,Naa Autograph,Drama,S. Gopal Reddy,"Ravi Teja, Bhoomika Chawla, Gopika, Mallika",1
2004,Intlo Srimati Veedhilo Kumari,Comedy,K Vasu,"Aarti Chabria, Srikanth, Prabhudeva, Prakash Raj, Brahmanandam",2
2004,Valliddaru Okkate,Romance,J Srinivasa Rao,"T. Kishore, Renuka Menon",1
2004,Arjun,,Gunasekhar,"Mahesh Babu, Keerthi Reddy, Shriya Saran, Prakash Raj",0
2004,Shiv Shankar,Action,Kapuganti Rajendra,"Mohan Babu, Soundarya, Natanya Singh, Raja Murad, Riyaz Khan",0
2004,143 (and I miss You),Romance,Puri Jagannadh,"Sairam Shankar, Samiksha, Flora",1
2004,Madhyanam Hathya,Thriller,Ram Gopal Verma,"J. D. Chakravarthy, Aamani, Priyanka, Venkat, Bhanuchander, Brahmaji",1
2004,Gowri,Action/Crime,B.V. Ramana,"Sumanth, Charmme, Atul Kulkarni",2
2004,Gudumba Shankar,Romance/Comedy,Veera Shankar,"Pawan Kalyan, Meera Jasmine",0
2004,Soggadi Saradalu,Romance,Nimmagadda Babu,"Santosh Pavan, Haritha, Satyam Rajesh, Chitram Basha,Brahmanandam",0
2004,Sye,Sports,S.S. Rajamouli,"Nitin, Genelia D'Souza, Pradeep Rawat",2
2004,Cheppave Chirugali,Romance,Vikraman,"Venu Thottempudi, Ashima Bhalla, Abhirami, Kiran Rathod",2
2004,Letha Manasulu,Romance,S. V. Krishna Reddy,"Srikanth, Kalyani, Gopika, Raghunadha Reddy",0
2004,Satruvu,Romance/action,PA Arun Prasad,"Vadde Naveen, Navneet Kaur",2
2004,Anand,Romance/Drama,Sekhar Kammula,"Raja, Kamalinee Mukherjee",0
2004,Shankar Dada MBBS,Comedy,Jayanth C. Paranjee,"Chiranjeevi, Srikanth, Sonali Bendre, Paresh Rawal",2
2004,Mr & Mrs Sailaja Krishnamurthy,Romance/drama,Siva Nageswara Rao,"Sivaji, Laila Mehdin, Tanikella Bharani, Banerjee",1
2004,Aptudu,Action,Muthyala Subbaiah,"Rajasekhar, Anjala Zhaveri, Mukesh Rishi",2
2004,Apparao Driving School,Comedy,Anji Seenu,"Rajendra Prasad, Malavika, Preeti Jhangiani, Suman,Brahmanandam",0
2004,Swarabhishekam,Drama,K. Viswanath,"K. Vishwanath, Srikanth, Laya, Urvashi",1
2004,7/G Brindavan Colony,Romance,Sri Raghava,"Ravi Krishna, Sonia Agarwal, Suman Setty, Chandra Mohan",2
2004,Chanti,Action,Sobhan,"Ravi Teja, Charmme",0
2004,Yuva Sena,Romance,Jayaraj,"Bharath, Gopika, Sharwanand",2
2004,Naalo,Romance,Samuthirakani,"SPB Charan, Babloo Prithviraj, Pooja Bharathi",2
2004,Kaani,Horror,Abhinav,"Sai Kiran, Meera",1
2004,Suryam,Action,V. Samudra,"Vishnu Manchu, Celina Jaitley",0
2004,Sakhiya,Romance,Jayanth C. Paranjee,"Tarun, Nauheed Cyrusi",0
2004,No,Romance,Pappu,"Nandamuri Taraka Ratna, Chaya Singh, Neha, Keerti Chawla, Tanu Roy, Ashish Vidyarthi",0
2004,Konchem Touchlo Vunte Cheputanu,Comedy,Vamsi,"Sivaji, Veda Shastry, Prakash Raj, M. S. Narayana, Brahmanandam",0
2004,Leela Mahal Center,Romance,Devi Prasad,"Aryan Rajesh, Sadha",1
2004,Vidyardhi,Romance,Balachari,"Ramesh, Aditi Agarwal",2
2004,Aa Naluguru,Drama,Chandra Sidhartha,"Rajendra Prasad, Amani",2
2004,Gangamma Jatara,Drama,R Narayana Murthy,"R Narayana Murthy, Neelima Rao",0
2004,Vijayendra Varma,Action,Swarna Subba Rao,"Nandamuri Balakrishna, Laya, Ankitha",0
2004,Mass,stylish,Raghava Lawrence,"Nagarjuna, Jyothika, Charmme",2
2003,Naaga,Action,D. K. Suresh,"Jr. NTR, Sadha, Jennifer, Raghuvaran, Nasser",1
2003,Evare Athagadu,Romance,Bhanu Shankar,"Vallabh, Jaya Seal, Priyamani, Brahmanandam",0
2003,Ee Abbai Chala Manchodu,Drama,Agathiyan,"Ravi Teja, Sangeetha, Vani",2
2003,Okkadu,Action / Romance,Gunasekhar,"Mahesh Babu, Bhoomika Chawla, Prakash Raj, Ashish Vidyarthi",2
2003,Pellam Oorelithe,Comedy,S. V. Krishna Reddy,"Srikanth, Venu, Rakshita, Sangeetha, Brahmanandam,Sunil",1
2003,Juniors,Romance,J. Pulla Rao,"Allari Naresh, Sherin, Pawan, Prakash Raj",1
2003,Ammayilu Abbayilu,Romance,Ravi Babu,"Vijay, Mohit, Vidya, Sonu Sood, Devina, Swapna Madhuri",0
2003,Idi Maa Ashokgadi Love Story,Romance,Suresh Krissna,"Siva Balaji, Shweta Agarwal, Kanchi Kaul",0
2003,Fools,Comedy / Romance,Dasari Narayana Rao,"Srinath, Gajala, Jayasudha, Kovai Sarala",1
2003,Utsaham,Romance,Allani Sridhar,"Sai Kiran, Sunitha Varma, Amar",0
2003,Kabaddi Kabaddi,Comedy / Romance,Venki,"Jagapati Babu, Kalyani, Surya, Jeeva",2
2003,Golmaal,Comedy,P N Ramachandra Rao,"J. D. Chakravarthy, Neha, Ramesh Arvind, Meera Vasudevan, Giri Babu, Jayaprakash, Brahmanandam",1
2003,Indiramma,Social,Ammineni Madhava Sai,"Vijayashanti, Achyuth, Vijayakumar",0
2003,Jodi No.1,Romance,Pratani Ramakrishna Goud,"Uday Kiran, Venya, Srija, Kaushal",1
2003,Vijayam,Comedy,Singeetham Srinivasa Rao,"Raja, Gajala, Sunil, Murali Mohan",1
2003,Raghavendra,Action,Suresh Krissna,"Prabhas, Shweta Agarwal, Anshu, Brahmanandam,Murali Mohan",2
2003,Gangotri,Romance,K. Raghavendra Rao,"Allu Arjun, Aditi Agarwal, Suman, Prakash Raj",2
2003,Hari Villu,Drama,B. Narsing Rao,"Bhanuchander, Haritha, Master Sai Subhakar, Baby Nitya",2
2003,Tarak,Romance,Bala Sekharan,"N. T. Rathnaa, Sharmili, Ali",1
2003,Karthik,Romance,Murali Raju,"Mukesh, Kanishka",0
2003,Dil,Action / Romance,V. V. Vinayak,"Nitin, Neha, Prakash Raj",0
2003,Aithe,Thriller,Chandrashekar Yeleti,"Sashank, Sindhu Tolani, Abhishek, Mohit",0
2003,Magic Magic 3D,Fantasy,Jose Punnose,"Suraj Balajee, S.P. Balasubramaniam, Tirlok Malik,Pooja Kumar",0
2003,Amma Nanna O Tamila Ammayi,Drama,Puri Jagannadh,"Ravi Teja, Asin Thottumkal, Jayasudha, Prakash Raj,Ali",1
2003,Johnny,Action,Pawan Kalyan,"Pawan Kalyan, Renu Desai, Raghuvaran, M. S. Narayana",2
2003,Dhanush,Action,Nallamothu Srinivasa Rao,"Vadde Naveen, Kiran Gill, Sivaji Raja, Brahmanandam",2
2003,Ottesi Cheputunna,Comedy,E. Sathi Babu,"Srikanth, Sivaji, Sravanthi, Anitha Patel, Sunil",2
2003,Appudappudu,Romance,Chandra Siddhartha,"Raja, Sriya Reddy, Jayasudha, Kaikala Satyanarayana",0
2003,Maa Babubommaki Pellanta,Comedy,Raviraja Pinisetty,"Aravind, Gayathri Raguram, Ajay Raghavendra, M. S. Narayana",1
2003,Aayudham,Action,N. Shankar,"Rajasekhar, Sangita, Gurleen Chopra",2
2003,Nijam,Drama,Teja,"Mahesh Babu, Rakshita, Raasi, Gopichand",1
2003,Palnati Brahmanayudu,Action,B. Gopal,"Nandamuri Balakrishna, Sonali Bendre, Aarti Agarwal,Mukesh Rishi",1
2003,Ninne Istapaddanu,Romance,Konda,"Tarun, Sridevi Vijayakumar, Anitha, Giri Babu",1
2003,Oka Raju Oka Rani,Romance,Yogi M,"Ravi Teja, Namitha, Brahmanandam, Tanikella Bharani,M. S. Narayana",1
2003,Donga Ramudu & Party,Comedy,Vamsi,"Srikanth, Laya, Chandra Mohan, Kaikala Satyanarayana",2
2003,Simhadri,Action,S. S. Rajamouli,"Jr. NTR, Bhoomika Chawla, Ankitha, Nasser",1
2003,Vasantham,Drama,Vikraman,"Daggubati Venkatesh, Aarti Agarwal, Kalyani, Tanikella Bharani,Sunil",2
2003,Kalyana Ramudu,Comedy / Drama,G. Ramprasad,"Venu Thottempudi, Prabhu Deva, Nikita Thukral, Suman, Sunil",0
2003,Praanam,Romance,Malli,"Allari Naresh, Sadha, Seetha, M. S. Narayana, Kovai Sarala",0
2003,Shambhu,Romance,R. Suresh Verma,"Aryan Rajesh, Sarika, Chandra Mohan, Venu Madhav, Prakash Raj, Sanghavi",2
2003,Dhum,Action,Raju Voopati,"Jagapati Babu, Chaitanya Krishna, Neha Mehta, Sonia Agarwal",1
2003,City,Action,Ambati Subhash,"Mukesh Udeshi, Swapna Reddy, Vaibhavi",1
2003,Sambaram,Romance,K. Dasaradh,"Nitin, Nikita Thukral, Giri Babu, Seetha",0
2003,Dongodu,Action / Comedy,Bheemineni Srinivas,"Ravi Teja, Kalyani, Rekha Vedavyas, Tanikella Bharani",1
2003,Simhachalam,Action,Indra Kumar,"Srihari, Meena, Prakash Raj, Suresh, Sunil",0
2003,Neeku Nenu Naaku Nuvvu,Romance,Raja Shekar,"Uday Kiran, Shriya Saran, Krishnam Raju, Suman",2
2003,Anaganaga O Kurradu,Romance,L P Ramarao,"Rohith, Rekha Vedavyas, Rajiv Kanikala",1
2003,Charminar,Romance,Sagar,"Venkat, Abhirami, Prakash Raj",0
2003,Seetayya,Action,YVS Chowdhary,"Nandamuri Harikrishna, Simran, Soundarya, Vindhiya",2
2003,Aadanthe Ado Type,Comedy,E. V. V. Satyanarayana,"Sivaji, Aryan Rajesh, Bhoomika Chawla, Anitha Hassandhani",0
